checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target_label
no checking,-0.738667542842371,all paid,retraining,0.06229058700286801,500<=X<1000,1<=X<4,0.9184771676276685,female div/dep/mar,none,0.1405047057619635,real estate,-0.048022039826482336,none,own,-0.7049259983890862,unskilled resident,2.3348689263480744,nan,1,1
<0,-1.2364778603818776,existing paid,education,-1.0006850842743507,<100,<1,0.9184771676276685,female div/dep/mar,none,1.0469866784197936,life insurance,-1.103451486562359,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
no checking,0.2569530922366421,critical/other existing credit,radio/tv,-0.37154809977382947,100<=X<500,>=7,0.9184771676276685,male single,none,1.0469866784197936,life insurance,1.4471696763826765,bank,own,1.0270789116578085,skilled,-0.4282895663715403,nan,1,1
no checking,-0.4897623840726178,critical/other existing credit,furniture/equipment,-0.6207217899731908,no known savings,>=7,0.9184771676276685,male single,none,1.0469866784197936,life insurance,2.4146466692238966,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
0<=X<200,-0.9875727016121243,existing paid,new car,-0.027029142627628525,no known savings,1<=X<4,-1.7645135849361147,female div/dep/mar,none,-0.7659772668958666,real estate,-0.22392694761579512,none,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,1
no checking,-0.738667542842371,existing paid,new car,-0.9326319569368295,<100,1<=X<4,0.9184771676276685,male div/sep,none,-0.7659772668958666,real estate,1.1833123146987072,none,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,1
no checking,1.2525737273156552,existing paid,furniture/equipment,0.027555136591008247,<100,1<=X<4,0.9184771676276685,female div/dep/mar,none,-0.7659772668958666,car,-0.6636892170890771,none,own,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,0
no checking,-0.4897623840726178,critical/other existing credit,furniture/equipment,0.025428476361710712,<100,1<=X<4,0.9184771676276685,male single,none,-0.7659772668958666,no known property,-0.6636892170890771,none,for free,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
>=200,0.2569530922366421,critical/other existing credit,new car,-0.6831038233659186,no known savings,4<=X<7,0.9184771676276685,male single,none,-0.7659772668958666,real estate,0.12788286796283044,bank,own,1.0270789116578085,unskilled resident,2.3348689263480744,nan,1,0
<0,0.2569530922366421,existing paid,new car,-0.3431926300498623,<100,>=7,0.9184771676276685,male single,co applicant,-1.6724592395536968,real estate,0.8315024991200816,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
<0,-0.738667542842371,delayed previously,new car,-0.6831038233659186,<100,1<=X<4,0.9184771676276685,male single,none,-0.7659772668958666,real estate,0.6555975913307688,none,own,1.0270789116578085,unskilled resident,2.3348689263480744,nan,1,1
<0,-0.738667542842371,existing paid,furniture/equipment,0.1129759891344593,<100,1<=X<4,-0.8701833340815202,male single,co applicant,-0.7659772668958666,life insurance,-0.5757367631944207,none,own,-0.7049259983890862,unskilled resident,2.3348689263480744,nan,1,1
<0,2.2481943623946683,existing paid,business,0.3674663299070645,<100,<1,0.024146916773074168,female div/dep/mar,none,1.0469866784197936,life insurance,-1.0154990326677027,none,rent,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
no checking,-0.738667542842371,no credits/all paid,furniture/equipment,-0.18156645262324952,<100,>=7,-0.8701833340815202,male single,none,1.0469866784197936,life insurance,-0.13597449372113873,none,own,1.0270789116578085,skilled,-0.4282895663715403,nan,1,1
<0,-0.738667542842371,critical/other existing credit,used car,-0.6185951297438933,<100,>=7,0.9184771676276685,male single,none,1.0469866784197936,no known property,2.678504030907866,none,for free,1.0270789116578085,high qualif/self emp/mgmt,-0.4282895663715403,nan,1,1
0<=X<200,1.2525737273156552,existing paid,education,0.15586363709195963,no known savings,1<=X<4,-0.8701833340815202,male mar/wid,none,-0.7659772668958666,car,-0.7516416709837335,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
no checking,0.2569530922366421,existing paid,used car,-0.23685961858498547,>=1000,1<=X<4,-0.8701833340815202,female div/dep/mar,none,1.0469866784197936,car,-0.6636892170890771,none,rent,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
<0,-0.2408572253028645,existing paid,new car,0.39298625265863496,100<=X<500,1<=X<4,0.024146916773074168,male single,none,1.0469866784197936,car,-0.048022039826482336,none,own,-0.7049259983890862,unskilled resident,2.3348689263480744,1.0,1,1
no checking,-0.2408572253028645,existing paid,used car,0.03783399436594634,no known savings,1<=X<4,-0.8701833340815202,male single,none,-1.6724592395536968,life insurance,-0.3998318554051079,none,own,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
<0,-0.4897623840726178,existing paid,radio/tv,-0.7862468444868491,<100,<1,0.9184771676276685,male mar/wid,none,-0.7659772668958666,real estate,-0.7516416709837335,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,0,1
no checking,-1.2364778603818776,all paid,new car,-0.8819465548052382,no known savings,1<=X<4,-1.7645135849361147,male single,guarantor,-0.7659772668958666,real estate,-0.8395941248783899,stores,own,-0.7049259983890862,unskilled resident,2.3348689263480744,nan,1,1
0<=X<200,2.2481943623946683,delayed previously,other,1.5279139283604204,100<=X<500,unemployed,-0.8701833340815202,male single,none,1.0469866784197936,no known property,-0.3998318554051079,none,for free,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,1
<0,0.2569530922366421,all paid,furniture/equipment,-0.15710985998632784,500<=X<1000,1<=X<4,0.9184771676276685,male single,none,1.0469866784197936,real estate,-1.1914039404570154,stores,own,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
<0,-0.2408572253028645,all paid,radio/tv,-0.47185557392236327,<100,<1,0.024146916773074168,male single,co applicant,1.0469866784197936,no known property,0.03993041406817406,bank,for free,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,1
>=200,-0.4897623840726178,critical/other existing credit,used car,-0.3229893578715357,500<=X<1000,1<=X<4,-0.8701833340815202,male single,none,-0.7659772668958666,car,0.03993041406817406,none,own,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
0<=X<200,1.7503840448551617,all paid,used car,2.1308221033662718,<100,unemployed,-1.7645135849361147,male single,none,-0.7659772668958666,no known property,1.7110270380666455,bank,for free,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,1
0<=X<200,2.2481943623946683,all paid,business,0.10446934821726915,100<=X<500,4<=X<7,0.9184771676276685,male single,none,-0.7659772668958666,car,-0.4877843092997643,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
0<=X<200,2.2481943623946683,all paid,business,1.1146329571335991,<100,>=7,0.9184771676276685,female div/dep/mar,none,0.1405047057619635,no known property,2.0628368536452713,none,rent,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
<0,-0.2408572253028645,existing paid,new car,-0.728472574924266,<100,<1,0.9184771676276685,female div/dep/mar,none,0.1405047057619635,car,-1.103451486562359,none,rent,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,0
0<=X<200,0.2569530922366421,existing paid,radio/tv,0.17252247555479033,500<=X<1000,unemployed,-1.7645135849361147,female div/dep/mar,none,1.0469866784197936,no known property,-1.103451486562359,none,rent,-0.7049259983890862,unemp/unskilled non res,-0.4282895663715403,nan,1,1
0<=X<200,-0.9046043153555399,existing paid,new car,1.4307964445558328,<100,unemployed,-0.8701833340815202,male single,none,1.0469866784197936,no known property,3.0303138464864916,bank,for free,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,1
no checking,-0.2408572253028645,existing paid,radio/tv,-0.760372478363729,no known savings,<1,0.9184771676276685,female div/dep/mar,none,-0.7659772668958666,real estate,-1.279356394351672,none,rent,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
0<=X<200,-0.9875727016121243,critical/other existing credit,radio/tv,-0.7504480639603406,<100,>=7,-0.8701833340815202,male single,none,1.0469866784197936,real estate,0.12788286796283044,none,own,2.7590838217047033,unskilled resident,-0.4282895663715403,nan,1,1
<0,0.7547634097761486,no credits/all paid,business,1.701591180419719,no known savings,<1,-0.8701833340815202,male single,none,0.1405047057619635,car,-0.9275465787730462,bank,own,2.7590838217047033,skilled,-0.4282895663715403,nan,1,1
0<=X<200,-0.9875727016121243,all paid,new car,-0.6501405898118068,100<=X<500,4<=X<7,-0.8701833340815202,male single,none,0.1405047057619635,no known property,-0.5757367631944207,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
no checking,0.7547634097761486,critical/other existing credit,used car,1.5328761355621146,no known savings,>=7,-1.7645135849361147,male single,none,1.0469866784197936,car,2.4146466692238966,none,own,1.0270789116578085,skilled,-0.4282895663715403,nan,1,1
0<=X<200,-1.2364778603818776,existing paid,radio/tv,-0.4282590392217637,<100,<1,0.9184771676276685,male mar/wid,none,0.1405047057619635,car,-0.4877843092997643,none,rent,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,1
<0,-0.2408572253028645,existing paid,used car,1.5027484489803995,no known savings,>=7,-1.7645135849361147,male single,none,1.0469866784197936,life insurance,1.35921722248802,none,for free,-0.7049259983890862,skilled,2.3348689263480744,1.0,1,0
<0,1.7503840448551617,existing paid,furniture/equipment,1.634246939825297,<100,4<=X<7,-0.8701833340815202,male single,guarantor,1.0469866784197936,life insurance,0.8315024991200816,none,for free,-0.7049259983890862,skilled,2.3348689263480744,nan,1,1
<0,1.2525737273156552,critical/other existing credit,used car,2.25345950992243,<100,4<=X<7,0.9184771676276685,male single,none,1.0469866784197936,car,-1.0154990326677027,none,own,1.0270789116578085,skilled,-0.4282895663715403,1.0,1,0
<0,0.2569530922366421,existing paid,radio/tv,-0.29498833151911813,<100,<1,0.9184771676276685,female div/dep/mar,none,1.0469866784197936,real estate,-0.048022039826482336,none,own,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,0
0<=X<200,-1.2364778603818776,critical/other existing credit,retraining,-0.8291344924443494,no known savings,4<=X<7,-1.7645135849361147,female div/dep/mar,none,0.1405047057619635,life insurance,0.3037877757521432,none,own,1.0270789116578085,unskilled resident,-0.4282895663715403,nan,1,1
>=200,-1.2364778603818776,existing paid,furniture/equipment,-0.4094735405296355,<100,1<=X<4,-0.8701833340815202,male single,none,-0.7659772668958666,real estate,0.479692683541456,none,own,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
<0,-0.9875727016121243,critical/other existing credit,radio/tv,-0.756119157905134,<100,1<=X<4,0.9184771676276685,male single,none,1.0469866784197936,real estate,-0.9275465787730462,none,own,1.0270789116578085,unskilled resident,-0.4282895663715403,nan,1,1
<0,0.7547634097761486,existing paid,furniture/equipment,-0.0578657159524428,<100,<1,-0.8701833340815202,male div/sep,none,1.0469866784197936,life insurance,-0.3998318554051079,none,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,0
no checking,-0.738667542842371,critical/other existing credit,radio/tv,-0.9404297111109204,<100,>=7,0.9184771676276685,male single,none,1.0469866784197936,real estate,1.798979491961302,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
0<=X<200,0.7547634097761486,critical/other existing credit,new car,0.6956808919619843,<100,unemployed,0.9184771676276685,male mar/wid,none,-0.7659772668958666,car,-0.6636892170890771,none,own,1.0270789116578085,high qualif/self emp/mgmt,-0.4282895663715403,nan,1,0
0<=X<200,-0.2408572253028645,existing paid,used car,-0.17447758519225773,<100,1<=X<4,-1.7645135849361147,male mar/wid,none,0.1405047057619635,car,-1.279356394351672,none,rent,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
>=200,-0.738667542842371,existing paid,furniture/equipment,-0.36162368537044093,<100,1<=X<4,-1.7645135849361147,female div/dep/mar,none,-0.7659772668958666,car,0.919454953014738,none,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,1
no checking,-0.2408572253028645,critical/other existing credit,new car,-0.7855379577437499,<100,<1,0.9184771676276685,female div/dep/mar,none,-1.6724592395536968,life insurance,-0.4877843092997643,none,own,1.0270789116578085,skilled,-0.4282895663715403,nan,1,1
no checking,0.2569530922366421,existing paid,used car,2.1286954431369742,no known savings,1<=X<4,-0.8701833340815202,male div/sep,none,1.0469866784197936,no known property,1.0953598608040507,none,for free,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
no checking,0.7547634097761486,critical/other existing credit,radio/tv,-0.15604652987167908,<100,1<=X<4,0.9184771676276685,female div/dep/mar,none,-0.7659772668958666,car,-0.22392694761579512,none,own,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
<0,0.2569530922366421,existing paid,other,-0.5374275976590372,<100,>=7,0.9184771676276685,female div/dep/mar,guarantor,1.0469866784197936,real estate,1.9748843997506147,none,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,1.0,1,1
no checking,-0.4897623840726178,existing paid,new car,-0.030219132971574827,>=1000,4<=X<7,-0.8701833340815202,female div/dep/mar,none,0.1405047057619635,car,-1.3673088482463283,none,rent,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
0<=X<200,2.2481943623946683,existing paid,new car,1.8486851796127988,no known savings,4<=X<7,-1.7645135849361147,female div/dep/mar,none,-0.7659772668958666,car,-1.0154990326677027,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
0<=X<200,0.2569530922366421,existing paid,used car,0.2983498724548946,500<=X<1000,<1,0.024146916773074168,female div/dep/mar,none,1.0469866784197936,car,-0.6636892170890771,none,rent,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
0<=X<200,1.2525737273156552,delayed previously,business,0.41956950552485417,<100,1<=X<4,-0.8701833340815202,male div/sep,none,-0.7659772668958666,real estate,-0.4877843092997643,stores,own,1.0270789116578085,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,0
no checking,0.09101631972347322,existing paid,new car,-0.7047248690304435,no known savings,4<=X<7,0.9184771676276685,female div/dep/mar,none,1.0469866784197936,life insurance,-0.9275465787730462,none,rent,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
no checking,0.7547634097761486,existing paid,used car,0.545751345796508,no known savings,4<=X<7,-0.8701833340815202,female div/dep/mar,none,1.0469866784197936,life insurance,-1.0154990326677027,stores,rent,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,1
0<=X<200,2.2481943623946683,existing paid,radio/tv,0.2508544606672496,no known savings,4<=X<7,0.9184771676276685,male single,none,-1.6724592395536968,car,0.479692683541456,none,own,1.0270789116578085,skilled,2.3348689263480744,1.0,1,1
0<=X<200,-0.2408572253028645,existing paid,new car,-0.7901457215738945,no known savings,1<=X<4,0.9184771676276685,female div/dep/mar,none,-0.7659772668958666,life insurance,-0.22392694761579512,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
no checking,-0.2408572253028645,critical/other existing credit,new car,-0.17589535867845607,<100,4<=X<7,-0.8701833340815202,male single,none,-0.7659772668958666,life insurance,-0.3998318554051079,bank,own,1.0270789116578085,skilled,-0.4282895663715403,nan,1,0
<0,-0.738667542842371,critical/other existing credit,new car,-0.407346880300338,<100,1<=X<4,0.024146916773074168,male single,none,-0.7659772668958666,real estate,0.3037877757521432,none,rent,1.0270789116578085,unskilled resident,2.3348689263480744,nan,0,1
>=200,-0.9046043153555399,existing paid,new car,0.2402211595207619,<100,<1,-1.7645135849361147,male single,guarantor,-1.6724592395536968,life insurance,0.12788286796283044,none,own,-0.7049259983890862,unskilled resident,2.3348689263480744,nan,1,1
